stable_id	display_label
ENSDART00000003040	NM_001159584.1
ENSDART00000162714	NM_182885.1
ENSDART00000017593	NM_001319136.1
ENSDART00000027563	NM_001075106.1
ENSDART00000063544	NM_001037239.1
ENSDART00000016370	NM_001004597.1
ENSDART00000056074	NM_001002419.1
ENSDART00000126046	NM_001075106.1
ENSDART00000109635	NM_001130774.1
ENSDART00000052067	NM_001115053.2
ENSDART00000161109	NM_001271913.1
ENSDART00000048859	NM_200442.1
ENSDART00000111256	NM_001128803.1
ENSDART00000157972	NM_001089354.1
ENSDART00000045600	NM_001045281.1
ENSDART00000027428	NM_200317.1
ENSDART00000008013	NM_001002521.2
ENSDART00000024869	NM_001327746.1
ENSDART00000079504	NM_001130665.1
ENSDART00000110295	NM_001243152.1
ENSDART00000110295	NM_001243151.1
ENSDART00000140004	NM_131818.3
ENSDART00000105751	NM_001001812.1
ENSDART00000146611	NM_001144813.1
ENSDART00000054386	NM_001020698.1
ENSDART00000155472	NM_001077316.1
ENSDART00000133578	NM_001128374.3
ENSDART00000173552	NM_001166272.1
ENSDART00000136811	NM_001082901.1
ENSDART00000163607	NM_131818.3
ENSDART00000158277	NM_001114469.1
ENSDART00000144848	NM_001243153.1
ENSDART00000126708	NM_001017784.3
ENSDART00000104505	NM_001076651.1
ENSDART00000099841	NM_001006101.1
ENSDART00000026476	NM_001017784.3
ENSDART00000010452	NM_001002193.1
ENSDART00000032275	NM_201322.1
ENSDART00000084266	NM_001166272.1
ENSDART00000172625	NM_001004502.2
ENSDART00000099950	NM_001003437.2
ENSDART00000123222	NM_001044846.1
ENSDART00000161684	NM_201102.2
ENSDART00000123395	NM_199624.2
ENSDART00000002242	NM_213203.1
ENSDART00000084876	NM_001077169.1
ENSDART00000045038	NM_001003634.1
ENSDART00000007500	NM_201102.2
ENSDART00000019035	NM_199624.2
ENSDART00000114157	NM_001077169.1
ENSDART00000132744	NM_200780.1
ENSDART00000075744	NM_194367.3
ENSDART00000112155	NM_131450.2
ENSDART00000163327	NM_212952.2
ENSDART00000121728	NM_213208.1
ENSDART00000088687	NM_001083879.1
ENSDART00000066943	NM_213247.2
ENSDART00000168371	NM_131693.2
ENSDART00000077661	NM_131708.1
ENSDART00000010124	NM_001271897.1
ENSDART00000099315	NM_001017745.3
ENSDART00000050177	NM_001017798.1
ENSDART00000063396	NM_001256729.2
ENSDART00000147471	NM_001126456.1
ENSDART00000063125	NM_131708.1
ENSDART00000008174	NM_001004575.1
ENSDART00000139285	NM_001128245.2
ENSDART00000091070	NM_001080084.1
ENSDART00000077459	NM_001013550.1
ENSDART00000014892	NM_001005320.1
ENSDART00000086250	NM_001045213.1
ENSDART00000073957	NM_001003877.1
ENSDART00000010507	NM_200635.1
ENSDART00000101985	NM_001126455.1
ENSDART00000145754	NM_001089430.2
ENSDART00000161087	NM_131854.3
ENSDART00000141548	NM_001014316.1
ENSDART00000084282	NM_001326696.1
ENSDART00000139382	NM_001346202.1
ENSDART00000139382	NM_001020702.1
ENSDART00000060351	NM_001007358.2
ENSDART00000164770	NM_200058.1
ENSDART00000016219	NM_199937.1
ENSDART00000059732	NM_131245.2
ENSDART00000041787	NM_001109704.1
ENSDART00000133356	NM_199854.1
ENSDART00000085395	NM_001166140.1
ENSDART00000053003	NM_001098389.1
ENSDART00000030773	NM_001009988.1
ENSDART00000158098	NM_001025547.1
ENSDART00000139053	NM_001201537.1
ENSDART00000048548	NM_001005304.1
ENSDART00000140978	NM_001044837.1
ENSDART00000030229	NM_200620.1
ENSDART00000075723	NM_200749.1
ENSDART00000159007	NM_001328032.1
ENSDART00000084112	NM_001114846.1
ENSDART00000033294	NM_001023573.1
ENSDART00000000486	NM_131446.1
ENSDART00000144847	NM_001080016.1
ENSDART00000056899	NM_001020824.1
ENSDART00000020389	NM_001190304.2
ENSDART00000104807	NM_001044934.1
ENSDART00000142833	NM_001080607.2
ENSDART00000121506	NM_001328534.1
ENSDART00000067138	NM_131483.2
ENSDART00000125781	NM_001083818.1
ENSDART00000060561	NM_001002690.1
ENSDART00000128530	NM_001007383.2
ENSDART00000078795	NM_201293.1
ENSDART00000136152	NM_001002151.1
ENSDART00000136152	NM_001317392.1
ENSDART00000079202	NM_001017544.1
ENSDART00000020637	NM_001111147.1
ENSDART00000138606	NM_001126400.1
ENSDART00000154008	NM_200057.1
ENSDART00000104806	NM_001166231.1
ENSDART00000063437	NM_199673.1
ENSDART00000122682	NM_001002414.1
ENSDART00000008127	NM_200896.1
ENSDART00000168241	NM_001037410.1
ENSDART00000083572	NM_001040044.1
ENSDART00000157990	NM_001114585.1
ENSDART00000113111	NM_131151.1
ENSDART00000029553	NM_001004649.1
ENSDART00000011520	NM_131055.1
ENSDART00000103831	NM_001077382.1
ENSDART00000066125	NM_001003477.1
ENSDART00000132586	NM_205611.2
ENSDART00000063392	NM_001003551.1
ENSDART00000101192	NM_131048.1
ENSDART00000169253	NM_001114315.1
ENSDART00000074833	NM_131227.1
ENSDART00000149830	NM_183068.1
ENSDART00000015710	NM_200833.1
ENSDART00000045410	NM_001313770.1
ENSDART00000045410	NM_198065.1
ENSDART00000112854	NM_001002420.2
ENSDART00000136046	NM_001110412.2
ENSDART00000080691	NM_001020738.2
ENSDART00000019573	NM_199975.1
ENSDART00000004712	NM_001008633.2
ENSDART00000060087	NM_131740.1
ENSDART00000056795	NM_001077159.2
ENSDART00000006300	NM_001044984.1
ENSDART00000019029	NM_173270.3
ENSDART00000138688	NM_001020673.1
ENSDART00000015884	NM_001014299.2
ENSDART00000015884	NM_001044776.1
ENSDART00000006132	NM_213641.2
ENSDART00000006802	NM_173248.1
ENSDART00000036467	NM_001127185.1
ENSDART00000066712	NM_001003601.1
ENSDART00000121550	NM_001309329.1
ENSDART00000081649	NM_001005776.1
ENSDART00000022562	NM_200040.2
ENSDART00000171171	NM_001080048.1
ENSDART00000145681	NM_001291708.1
ENSDART00000041447	NM_200081.1
ENSDART00000137156	NM_001020615.1
ENSDART00000114272	NM_001301359.1
ENSDART00000017810	NM_131739.1
ENSDART00000047662	NM_001044824.2
ENSDART00000007961	NM_001004549.2
ENSDART00000110243	NM_131289.1
ENSDART00000083359	NM_001099993.2
ENSDART00000080143	NM_001083571.1
ENSDART00000057223	NM_001076748.2
ENSDART00000132669	NM_200985.2
ENSDART00000150134	NM_213095.1
ENSDART00000105564	NM_200423.1
ENSDART00000124998	NM_001029965.2
ENSDART00000134047	NM_201511.1
ENSDART00000112098	NM_001326447.1
ENSDART00000086617	NM_001144043.1
ENSDART00000023238	NM_213544.1
ENSDART00000147610	NM_001145612.1
ENSDART00000064339	NM_199970.1
ENSDART00000066317	NM_001017555.1
ENSDART00000060259	NM_130950.1
ENSDART00000128090	NM_001326575.1
ENSDART00000075096	NM_001014338.1
ENSDART00000103089	NM_001114848.1
ENSDART00000133787	NM_001135096.1
ENSDART00000087114	NM_001045354.1
ENSDART00000044125	NM_212646.1
ENSDART00000128164	NM_001135989.1
ENSDART00000166308	NM_200706.1
ENSDART00000051532	NM_001013350.2
ENSDART00000062515	NM_001328378.1
ENSDART00000062515	NM_131050.2
ENSDART00000160492	NM_001017645.1
ENSDART00000170094	NM_001017818.1
ENSDART00000079314	NM_001113340.1
ENSDART00000136656	NM_178286.3
ENSDART00000129776	NM_199834.1
ENSDART00000003463	NM_173228.1
ENSDART00000100386	NM_131019.4
ENSDART00000098450	NM_001045169.2
ENSDART00000110078	NM_001039624.1
ENSDART00000113697	NM_131733.1
ENSDART00000127693	NM_001291422.1
ENSDART00000033211	NM_199800.1
ENSDART00000146346	NM_001045175.1
ENSDART00000006538	NM_131215.3
ENSDART00000103474	NM_001005970.1
ENSDART00000079757	NM_001100962.1
ENSDART00000074514	NM_214776.1
ENSDART00000132572	NM_001142774.1
ENSDART00000167859	NM_213057.2
ENSDART00000103626	NM_001076648.2
ENSDART00000132687	NM_001002530.1
ENSDART00000081951	NM_131523.1
ENSDART00000022204	NM_205727.1
ENSDART00000041070	NM_131043.1
ENSDART00000126041	NM_001030206.1
ENSDART00000134226	NM_001123323.1
ENSDART00000166708	NM_001006038.1
ENSDART00000153406	NM_001020607.1
ENSDART00000147904	NM_200912.2
ENSDART00000057810	NM_198144.2
ENSDART00000047993	NM_200073.1
ENSDART00000125389	NM_001328532.1
ENSDART00000159486	NM_001098480.1
ENSDART00000149532	NM_001002100.1
ENSDART00000064419	NM_001100056.2
ENSDART00000108476	NM_001042754.1
ENSDART00000059231	NM_001013527.1
ENSDART00000055087	NM_001002455.1
ENSDART00000158353	NM_001029961.1
ENSDART00000010774	NM_131558.1
ENSDART00000021953	NM_001045144.1
ENSDART00000164617	NM_213430.1
ENSDART00000057305	NM_173225.1
ENSDART00000139036	NM_001256200.1
ENSDART00000098627	NM_001077323.1
ENSDART00000041740	NM_001017765.1
ENSDART00000000198	NM_001199365.1
ENSDART00000163856	NM_001114428.1
ENSDART00000104751	NM_131237.2
ENSDART00000158052	NM_001020465.1
ENSDART00000059923	NM_001308638.1
ENSDART00000079884	NM_001256747.1
ENSDART00000079884	NM_001303262.1
ENSDART00000062894	NM_201491.1
ENSDART00000171904	NM_212934.1
ENSDART00000109416	NM_199542.2
ENSDART00000110157	NM_001128710.1
ENSDART00000066839	NM_001013563.2
ENSDART00000030738	NM_001142563.1
ENSDART00000077883	NM_001037377.1
ENSDART00000098356	NM_001081497.1
ENSDART00000113938	NM_001320288.1
ENSDART00000080875	NM_001110110.2
ENSDART00000139125	NM_001326485.1
ENSDART00000166762	NM_001001836.1
ENSDART00000173095	NM_001113215.1
ENSDART00000102408	NM_001083812.2
ENSDART00000133364	NM_001045178.1
ENSDART00000125759	NM_001126467.1
ENSDART00000152580	NM_001166331.1
ENSDART00000065006	NM_001009897.1
ENSDART00000125968	NM_001113215.1
ENSDART00000102379	NM_001305555.1
ENSDART00000100060	NM_001287083.1
ENSDART00000129030	NM_001045429.1
ENSDART00000075230	NM_001017753.1
ENSDART00000131478	NM_001014354.1
ENSDART00000083350	NM_001128233.1
ENSDART00000026767	NM_198146.2
ENSDART00000171803	NM_001037686.1
ENSDART00000142841	NM_001004646.1
ENSDART00000057432	NM_001009904.1
ENSDART00000135089	NM_001077603.1
ENSDART00000160843	NM_201027.1
ENSDART00000078148	NM_001161631.1
ENSDART00000133314	NM_001328147.1
ENSDART00000159457	NM_201130.1
ENSDART00000061001	NM_131444.1
ENSDART00000017176	NM_001033107.2
ENSDART00000171965	NM_001130648.2
ENSDART00000149155	NM_001077603.1
ENSDART00000103475	NM_001012481.2
ENSDART00000143652	NM_200354.1
ENSDART00000155075	NM_001083830.1
ENSDART00000149784	NM_001080802.1
ENSDART00000133109	NM_213034.3
ENSDART00000010144	NM_131516.2
ENSDART00000035558	NM_131681.2
ENSDART00000080395	NM_001105599.1
ENSDART00000023653	NM_001199869.1
ENSDART00000063244	NM_001161350.1
ENSDART00000163176	NM_198357.1
ENSDART00000138799	NM_001123259.1
ENSDART00000124837	NM_201462.2
ENSDART00000091707	NM_001197060.1
ENSDART00000169474	NM_200864.2
ENSDART00000149222	NM_001045166.1
ENSDART00000168252	NM_214808.1
ENSDART00000126650	NM_201462.2
ENSDART00000056005	NM_131219.1
ENSDART00000012039	NM_212881.1
ENSDART00000062684	NM_212838.1
ENSDART00000150330	NM_001256780.1
ENSDART00000109882	NM_001098759.1
ENSDART00000168874	NM_213113.2
ENSDART00000025356	NM_001007438.1
ENSDART00000142154	NM_001137659.1
ENSDART00000099863	NM_001039971.1
ENSDART00000007353	NM_001166268.1
ENSDART00000079842	NM_199546.1
ENSDART00000005625	NM_001005978.1
ENSDART00000166183	NM_181760.2
ENSDART00000104744	NM_001080587.1
ENSDART00000125561	NM_213023.2
ENSDART00000143645	NM_001045176.1
ENSDART00000168437	NM_001077259.2
ENSDART00000105776	NM_001045366.1
ENSDART00000043345	NM_001045308.2
ENSDART00000010092	NM_199978.1
ENSDART00000041249	NM_001025175.1
ENSDART00000015956	NM_200783.2
ENSDART00000021880	NM_200053.1
ENSDART00000092164	NM_001080175.2
ENSDART00000092009	NM_001077389.1
ENSDART00000141405	NM_205629.2
ENSDART00000005145	NM_200230.1
ENSDART00000138510	NM_001145702.1
ENSDART00000067160	NM_131319.1
ENSDART00000077787	NM_001045171.2
ENSDART00000080465	NM_001037101.1
ENSDART00000073847	NM_131493.2
ENSDART00000031786	NM_001005942.1
ENSDART00000135381	NM_131718.2
ENSDART00000102782	NM_131894.1
ENSDART00000065503	NM_001013544.2
ENSDART00000160156	NM_213465.1
ENSDART00000132830	NM_001017825.1
ENSDART00000110182	NM_001123287.1
ENSDART00000157833	NM_212924.2
ENSDART00000077809	NM_001029951.2
ENSDART00000102274	NM_001076579.1
ENSDART00000134306	NM_001039625.1
ENSDART00000041229	NM_214807.1
ENSDART00000138249	NM_001075115.1
ENSDART00000138855	NM_001113620.1
ENSDART00000075989	NM_001037569.1
ENSDART00000158501	NM_001045036.2
ENSDART00000033024	NM_213083.1
ENSDART00000063572	NM_200262.1
ENSDART00000075092	NM_001122945.1
ENSDART00000157398	NM_201319.2
ENSDART00000058945	NM_001007054.1
ENSDART00000038924	NM_182941.1
ENSDART00000004588	NM_214790.2
ENSDART00000002928	NM_001346242.1
ENSDART00000048628	NM_001110520.2
ENSDART00000109803	NM_001277234.1
ENSDART00000023721	NM_201117.1
ENSDART00000024450	NM_200949.1
ENSDART00000136244	NM_001044937.2
ENSDART00000160265	NM_199908.2
ENSDART00000092277	NM_001080014.1
ENSDART00000067290	NM_001089372.1
ENSDART00000014660	NM_200093.1
ENSDART00000093269	NM_001077293.1
ENSDART00000016053	NM_001045209.2
ENSDART00000077769	NM_001002653.1
ENSDART00000137624	NM_001045172.1
ENSDART00000167045	NM_001024461.3
ENSDART00000165712	NM_178290.6
ENSDART00000164299	NM_001004503.2
ENSDART00000036147	NM_001001405.1
ENSDART00000030444	NM_213328.1
ENSDART00000014945	NM_001045064.1
ENSDART00000149180	NM_198908.1
ENSDART00000101977	NM_194405.2
ENSDART00000010896	NM_130962.1
ENSDART00000161048	NM_001002547.2
ENSDART00000159408	NM_199789.1
ENSDART00000038149	NM_001002128.1
ENSDART00000131847	NM_001113607.1
ENSDART00000084081	NM_001123308.2
ENSDART00000135973	NM_001002731.1
ENSDART00000022963	NM_201149.1
ENSDART00000174087	NM_001127306.1
ENSDART00000146758	NM_001166015.1
ENSDART00000083431	NM_001044854.1
ENSDART00000139963	NM_001316890.1
ENSDART00000139963	NM_212729.2
ENSDART00000005382	NM_001012386.2
ENSDART00000060998	NM_001002516.1
ENSDART00000082250	NM_001039819.1
ENSDART00000159306	NM_001045019.3
ENSDART00000011178	NM_131192.1
ENSDART00000143641	NM_001045161.2
ENSDART00000151629	NM_001083075.1
ENSDART00000140467	NM_212729.2
ENSDART00000157482	NM_001243309.1
ENSDART00000165768	NM_001033727.2
ENSDART00000011087	NM_001003883.1
ENSDART00000099872	NM_001128821.1
ENSDART00000087118	NM_001172397.1
ENSDART00000099871	NM_001005398.1
ENSDART00000003317	NM_200776.2
ENSDART00000099978	NM_001042696.2
ENSDART00000075126	NM_214777.1
ENSDART00000012944	NM_213163.1
ENSDART00000024590	NM_001017652.1
ENSDART00000162700	NM_001003881.2
ENSDART00000079597	NM_199977.1
ENSDART00000166894	NM_001328335.1
ENSDART00000079497	NM_001040337.2
ENSDART00000149356	NM_001113506.1
ENSDART00000039267	NM_213634.1
ENSDART00000076023	NM_131814.1
ENSDART00000110582	NM_001130857.1
ENSDART00000156508	NM_001013463.1
ENSDART00000067446	NM_001005944.2
ENSDART00000043292	NM_212805.1
ENSDART00000126428	NM_001002223.1
ENSDART00000066604	NM_001007433.1
ENSDART00000049099	NM_200582.1
ENSDART00000075187	NM_212957.1
ENSDART00000146321	NM_001128543.1
ENSDART00000031625	NM_212649.1
ENSDART00000012447	NM_200596.1
ENSDART00000153502	NM_001105597.1
ENSDART00000041515	NM_001017882.1
ENSDART00000101470	NM_212976.1
ENSDART00000139966	NM_001128579.1
ENSDART00000127099	NM_001007368.1
ENSDART00000106058	NM_001045413.1
ENSDART00000021947	NM_001166353.2
ENSDART00000064061	NM_001326520.1
ENSDART00000001821	NM_001317767.1
ENSDART00000172016	NM_131405.2
ENSDART00000103638	NM_200951.2
ENSDART00000167674	NM_200384.1
ENSDART00000005431	NM_001002131.1
ENSDART00000155865	NM_001281505.1
ENSDART00000104234	NM_194420.1
ENSDART00000080563	NM_001003502.1
ENSDART00000050671	NM_001002152.1
ENSDART00000159445	NM_199598.1
ENSDART00000061886	NM_131061.1
ENSDART00000059533	NM_200391.1
ENSDART00000156439	NM_001171221.1
ENSDART00000039950	NM_131467.1
ENSDART00000159787	NM_213417.2
ENSDART00000147767	NM_001123062.1
ENSDART00000057612	NM_001002523.2
ENSDART00000146124	NM_001123279.2
ENSDART00000060971	NM_001002156.1
ENSDART00000141508	NM_001076666.1
ENSDART00000023780	NM_201213.1
ENSDART00000090235	NM_001040248.1
ENSDART00000060840	NM_001017883.1
ENSDART00000082496	NM_001005951.2
ENSDART00000079902	NM_205549.1
ENSDART00000108825	NM_131849.2
ENSDART00000142107	NM_001014312.1
ENSDART00000011751	NM_199726.1
ENSDART00000035409	NM_199680.1
ENSDART00000065504	NM_200143.1
ENSDART00000028099	NM_131191.1
ENSDART00000006648	NM_001006100.1
ENSDART00000009256	NM_200275.1
ENSDART00000028338	NM_205547.1
ENSDART00000086881	NM_001177459.1
ENSDART00000132768	NM_178223.2
ENSDART00000123096	NM_001024404.2
ENSDART00000145618	NM_001123309.1
ENSDART00000112692	NM_001114707.1
ENSDART00000077511	NM_001244716.1
ENSDART00000093228	NM_001040379.1
ENSDART00000144606	NM_001007332.2
ENSDART00000045329	NM_001080034.2
ENSDART00000172985	NM_001079996.1
ENSDART00000006093	NM_001012497.1
ENSDART00000085989	NM_001145583.1
ENSDART00000058987	NM_201035.1
ENSDART00000032547	NM_001048055.1
ENSDART00000056514	NM_001002397.1
ENSDART00000163968	NM_001002519.1
ENSDART00000146471	NM_001126460.1
ENSDART00000133143	NM_199706.1
ENSDART00000114081	NM_131756.1
ENSDART00000136059	NM_001080054.1
ENSDART00000040147	NM_001313759.1
ENSDART00000127396	NM_001320183.1
ENSDART00000017553	NM_199727.1
ENSDART00000145062	NM_001020476.2
ENSDART00000076640	NM_200658.2
ENSDART00000057553	NM_001017865.1
ENSDART00000023206	NM_001099245.1
ENSDART00000158553	NM_001030214.1
ENSDART00000163788	NM_001128298.2
ENSDART00000145035	NM_200559.1
ENSDART00000046460	NM_001020476.2
ENSDART00000114209	NM_001171589.1
ENSDART00000080842	NM_001018127.1
ENSDART00000060968	NM_001006033.1
ENSDART00000171267	NM_001002230.1
ENSDART00000023842	NM_201090.2
ENSDART00000104317	NM_001044766.2
ENSDART00000050753	NM_001002363.1
ENSDART00000164594	NM_131162.1
ENSDART00000082220	NM_001171586.1
ENSDART00000097251	NM_001045393.1
ENSDART00000165505	NM_001130776.1
ENSDART00000104674	NM_001080658.2
ENSDART00000082353	NM_001313736.1
ENSDART00000142016	NM_001020535.2
ENSDART00000067073	NM_001009559.1
ENSDART00000014964	NM_001135043.2
ENSDART00000112119	NM_001077652.1
ENSDART00000056963	NM_213308.1
ENSDART00000057611	NM_131707.2
ENSDART00000148959	NM_001310095.1
ENSDART00000140626	NM_001044988.1
ENSDART00000157625	NM_001080079.1
ENSDART00000167074	NM_001320188.1
ENSDART00000062900	NM_001326476.1
ENSDART00000146845	NM_212950.1
ENSDART00000122625	NM_001044925.1
ENSDART00000109561	NM_001089570.2
ENSDART00000059230	NM_001328374.1
ENSDART00000024593	NM_131600.1
ENSDART00000140740	NM_001128804.1
ENSDART00000019455	NM_205567.1
ENSDART00000162411	NM_001037432.2
ENSDART00000064187	NM_001002872.2
ENSDART00000131777	NM_001077461.1
ENSDART00000016225	NM_131663.1
ENSDART00000143723	NM_001025475.1
ENSDART00000158040	NM_199903.1
ENSDART00000124920	NM_001324547.1
ENSDART00000089841	NM_212930.1
ENSDART00000160980	NM_001017557.1
ENSDART00000150096	NM_131732.1
ENSDART00000097250	NM_001110531.1
ENSDART00000066407	NM_001171584.1
ENSDART00000052329	NM_001328275.1
ENSDART00000054605	NM_001033729.1
ENSDART00000156047	NM_001099251.2
ENSDART00000115081	NM_213425.1
ENSDART00000002244	NM_001002478.3
ENSDART00000126984	NM_001045309.1
ENSDART00000052236	NM_001009885.2
ENSDART00000060550	NM_001017880.1
ENSDART00000026339	NM_199851.1
ENSDART00000155252	NM_001309644.1
ENSDART00000169489	NM_001126438.1
ENSDART00000139752	NM_001007761.1
ENSDART00000083836	NM_001145359.1
ENSDART00000149003	NM_001287552.1
ENSDART00000108955	NM_001089520.1
ENSDART00000055722	NM_001004583.1
ENSDART00000142406	NM_001278811.1
ENSDART00000125691	NM_001002175.1
ENSDART00000074979	NM_001020533.1
ENSDART00000167824	NM_001326433.1
ENSDART00000009912	NM_001013317.2
ENSDART00000100607	NM_001007409.1
ENSDART00000008584	NM_199655.1
ENSDART00000089516	NM_001110032.1
ENSDART00000131027	NM_001328140.1
ENSDART00000102900	NM_180973.3
ENSDART00000084861	NM_001076617.2
ENSDART00000113714	NM_001128238.1
ENSDART00000035011	NM_001166338.1
ENSDART00000114873	NM_001020737.1
ENSDART00000128292	NM_001137657.1
ENSDART00000098563	NM_001122773.1
ENSDART00000018764	NM_200984.1
ENSDART00000054981	NM_001013300.2
ENSDART00000080355	NM_001114429.1
ENSDART00000062697	NM_001017996.1
ENSDART00000039746	NM_175084.2
ENSDART00000010270	NM_001114416.1
ENSDART00000005263	NM_213194.1
ENSDART00000038524	NM_001002621.1
ENSDART00000109822	NM_001037688.1
ENSDART00000080664	NM_001002066.1
ENSDART00000027919	NM_001245080.2
ENSDART00000067817	NM_213213.1
ENSDART00000008332	NM_001159837.1
ENSDART00000057823	NM_001002070.2
ENSDART00000166465	NM_001327771.1
ENSDART00000167747	NM_001128777.1
ENSDART00000164202	NM_001089374.1
ENSDART00000169186	NM_001037576.1
ENSDART00000021504	NM_214802.1
ENSDART00000047525	NM_001017738.1
ENSDART00000159780	NM_001008586.1
ENSDART00000165366	NM_001328260.1
ENSDART00000110104	NM_001143904.1
ENSDART00000022290	NM_001316925.1
ENSDART00000022290	NM_199947.3
ENSDART00000080033	NM_001110378.1
ENSDART00000042083	NM_214806.1
ENSDART00000131610	NM_214714.1
ENSDART00000147633	NM_199915.2
ENSDART00000019766	NM_194386.2
ENSDART00000052898	NM_001044874.2
ENSDART00000054208	NM_200554.1
ENSDART00000097792	NM_001037676.2
ENSDART00000173789	NM_001281993.1
ENSDART00000099847	NM_001004016.2
ENSDART00000012842	NM_199947.3
ENSDART00000032502	NM_001013571.1
ENSDART00000080927	NM_131434.1
ENSDART00000104394	NM_131496.2
ENSDART00000064172	NM_001017709.1
