tracking ID,0h,2h,4h,6h,8h,gene length,gene group
msl2b,63.2162,55.298,50.9774,31.7989,27.2014,2958,5
msmo1,0.814912,1.06873,1.06619,0.75238,0.0513096,1563,5
msna,114.884,111.169,129.715,160.878,164.791,3558,0
msra,38.1899,35.5156,25.6944,15.5669,5.64681,708,2
msrb1a,32.6107,26.7915,29.6155,39.4496,32.5455,2802,1
msrb1b,48.7751,42.6988,26.6868,37.6838,45.8489,960,1
msrb3,0.576218,0.656378,0.763377,1.03634,0.820336,1951,0
mst1,0.24635,0.309995,0.973511,8.80849,10.9122,2430,3
mstnb,1.97839,2.08451,2.24717,1.05197,0.322112,2178,5
msto1,11.5775,10.9563,14.7969,40.6924,42.4916,2903,4
msx1a,0.907694,0.426651,0.543201,2.11535,28.5029,1085,3
msx1b,6.93754,3.61893,2.13999,8.60181,57.7133,1383,3
msx2b,1.50981,1.20217,1.59057,0.928293,2.76067,1506,0
msx3,0.27937,0.365743,0.262632,1.81057,11.6904,2028,3
mt2,3186.93,2495.24,838.562,139.849,81.2804,552,2
mta2,27.7473,19.9964,29.6284,35.0272,35.2311,3131,0
mta3,9.32204,9.27571,8.48802,9.5356,16.699,1864,0
mtap,84.7712,97.3973,97.8845,66.8471,20.2821,1243,5
mtbl,1.95849,1.43675,2.19634,1.21265,1.19509,356,1
mtch2,111.875,116.085,126.892,30.3746,19.2566,1726,5
mtdha,71.4875,71.7392,82.0027,83.7595,76.0427,3187,1
mterf2,7.32749,5.98659,5.62652,2.47981,2.91579,2585,5
mterf3,20.4281,20.7653,16.4989,8.2779,6.84945,1338,5
mtf1,1.36209,1.35192,3.98327,5.44775,8.99124,2784,3
mtf2,24.0636,26.7175,27.0762,11.9833,12.6957,2315,5
mtfmt,60.8933,65.4051,49.6946,9.43461,3.42453,1649,2
mtfp1,42.9759,35.1135,29.7003,16.692,7.31525,896,2
mtfr1,35.1714,44.9437,48.4049,15.4465,4.72625,2800,5
mtfr1l,50.3347,56.8386,35.7426,50.0218,63.2959,1249,0
mtfr2,78.7597,108.217,117.31,58.7182,27.4842,1662,5
mtg1,68.8378,82.1497,44.9769,19.3914,19.3031,1354,2
mthfd1b,126.476,124.201,128.329,140.393,156.26,3080,1
mthfd1l,0.254027,0.287526,0.351573,1.46816,7.92556,5750,3
mthfd2,10.7496,7.74489,11.5118,13.9864,12.2706,2320,0
mthfd2l,24.4165,27.3774,14.3453,2.0861,1.89712,1775,2
mthfr,21.5649,20.8186,22.9813,18.5478,8.37492,3811,1
mthfsd,2.14706,1.92848,1.11485,0.874481,0.227106,1314,2
mtif2,23.8992,18.9146,18.5959,5.92133,5.05764,2468,2
mtm1,58.8739,63.6783,53.2968,32.8235,48.2007,2136,1
mtmr10,12.4762,11.5864,12.5848,3.40351,1.5613,2699,5
mtmr12,14.8842,20.5773,19.4453,5.70521,2.4476,2868,5
mtmr1a,1.67085,1.57996,1.51135,1.18947,1.53175,2296,1
mtmr1b,62.3257,81.4935,40.7682,3.15268,0.520301,2694,2
mtmr2,15.181,13.707,15.5867,13.4129,16.8399,2536,1
mtmr3,4.01634,2.99874,2.89009,1.70086,2.12637,4444,5
mtmr6,43.7256,46.2783,46.4132,20.2115,8.19742,2739,5
mtmr7a,41.5248,46.1975,19.8181,1.57579,0.889171,2754,2
mtmr7b,1.58463,5.39655,4.21073,1.51465,0.831264,2390,5
mtmr8,69.7511,76.5175,53.2764,8.09146,7.0724,2328,2
mtmr9,45.424,47.6332,45.1476,10.9049,2.50466,1650,5
mtnr1aa,5.43114,10.3219,4.93962,0.64758,0.566013,1803,2
mto1,1.06325,0.969312,1.49115,1.83945,3.15638,2185,0
mtor,4.36123,4.18851,3.43338,2.32731,2.35861,8436,1
mtp,0.257058,0.260183,1.23458,248.119,476.33,3040,3
mtpn,24.5772,25.0311,24.9323,16.3155,12.4412,1633,1
mtr,50.2774,53.2457,58.2055,9.39065,5.46638,2879,5
mtrf1,14.1154,12.8579,11.2526,8.52229,9.47483,1488,1
mtss1,51.2132,42.9692,48.312,10.5507,11.2296,2109,5
mtss1la,1.07081,1.32968,1.51955,0.768256,1.63384,2386,1
mtus1a,40.7981,44.5899,29.0952,2.28808,0.728958,2792,2
mtx1a,11.3859,13.7947,10.8959,2.11845,0.689457,3102,2
mtx1b,43.5741,55.6195,37.1357,14.4678,4.43849,1257,2
mtx2,30.9112,31.8713,29.3086,19.3018,14.2456,1416,5
mtx3,6.10615,5.88069,6.1184,8.94864,5.32266,2620,1
mul1a,24.6416,21.3212,55.4349,40.3909,26.79,5746,0
mul1b,27.2202,29.1475,27.1941,7.18988,4.77763,1560,5
mus81,89.3675,90.5498,85.6881,83.7842,90.1858,1986,1
mut,22.1755,19.1954,24.4715,22.9555,11.275,2870,1
mvb12a,23.5214,19.0076,10.8767,3.78193,3.0586,1385,2
mvb12ba,26.9825,31.6878,35.8296,34.0592,36.9635,2009,1
mvda,25.4814,31.7434,21.7377,6.64906,8.21549,1366,2
mvk,48.7247,46.9068,21.2467,4.32567,3.17458,1768,2
mvp,27.1331,22.6406,27.6143,63.7176,172.736,2972,3
mxa,0.366857,0.589264,0.437717,4.13951,7.90043,2677,3
mxb,0.0470877,0.195112,0.166302,0.638608,1.92417,1819,3
mxd3,248.392,248.901,151.595,47.1305,38.593,713,2
mxe,0.132796,0.131694,0.227952,1.32296,2.01627,1878,3
mxi1,16.5562,19.3287,18.2053,8.14574,6.22883,1493,5
mxra8a,2.08835,2.69569,3.33346,1.55216,1.43707,3596,5
mxtx1,0.376452,0.636091,13.888,121.04,40.4675,1864,4
mxtx2,0.425112,0.299876,84.2842,35.5732,0.828435,1322,4
myb,0.645243,1.2028,0.917534,1.25556,1.74856,3313,0
mybbp1a,15.3038,13.3709,13.0726,24.0775,46.0315,3866,3
mybl2a,72.2689,63.4793,60.7199,27.6706,20.9189,2810,5
mybl2b,53.3699,45.7692,37.4129,50.106,70.4446,3744,0
mybpc2b,1.18689,2.71676,2.128,2.16181,0.757367,3888,5
myca,2.3772,1.23001,1.34098,0.199443,0.34353,1840,2
mycb,10.7885,12.4148,8.81795,3.29106,3.38333,1693,2
mycbp,81.8268,66.0237,23.6044,5.97817,12.9177,450,2
mycbp2,4.1123,3.60625,3.16588,3.27109,2.51511,15334,1
mych,12.6927,8.81443,110.108,367.929,228.264,1921,4
mycla,240.977,213.677,349.523,206.898,96.1879,1764,5
myclb,87.8309,79.5221,66.2594,18.9081,52.511,3062,5
mycn,0.797877,0.345312,6.31897,20.6116,66.9504,2733,3
myct1a,3.0801,2.68636,3.10923,0.615463,0.0895267,962,5
myd88,50.6757,50.2904,44.289,6.62462,4.18008,1343,5
myef2,96.7016,89.2326,131.765,202.608,241.583,1932,0
myeov2,16.4804,18.2934,13.5013,31.6579,41.4945,456,0
myf5,0.129859,0.187134,0.341368,0.847976,17.8478,1389,3
myg1,61.9527,66.0151,57.4534,47.7484,51.853,1352,1
myh9a,67.5018,81.687,73.5187,49.6604,40.8904,6842,1
myl10,11.0432,7.68238,11.6998,13.9168,15.5313,673,0
myl12.1,148.027,174.733,203.494,192.648,193.68,1423,1
myl12.2,259.92,350.971,261.558,183.01,158.79,945,5
myl2b,0.397884,0.239762,2.16508,3.38674,4.90259,1806,3
myl4,1.3123,1.36482,2.03684,0.846043,0.496079,1199,5
myl6,87.2784,96.7861,76.5888,86.0685,123.675,934,0
myl9a,1.76294,0.952741,1.1492,1.90399,2.03314,796,0
myl9b,0.960399,1.26285,3.71824,3.34498,8.2834,2606,3
mylipa,465.742,448.541,266.163,42.0434,27.9158,2598,2
mylipb,2.87101,2.5283,2.51034,1.16997,0.39651,1905,5
mylk3,0.149188,0.19446,0.969774,8.42011,9.93108,3205,4
mylpfb,4.17245,3.24334,3.17816,3.3409,1.31867,744,1
mylz3,1.13535,0.657421,1.38961,1.91134,2.89924,965,0
mynn,138.216,126.124,131.178,100.68,97.8633,2586,1
myo1ca,0.36968,0.379082,0.380239,2.08077,5.02096,3653,3
myo1eb,76.2676,83.6587,86.3689,84.9937,48.8485,4013,1
myo3a,1.34069,0.679399,0.577102,1.20245,1.32564,6704,0
myo5b,3.4184,1.70521,1.89318,9.10312,20.1074,5661,3
myo6a,4.51147,8.49315,9.52511,4.35933,1.99161,5012,5
myo6b,4.44476,2.74981,3.06587,2.20742,1.15468,3888,2
myod1,0.594347,0.691696,0.778596,0.870416,4.01315,1738,3
myof,61.8728,58.4424,60.0182,40.949,9.90241,6666,5
myom1a,0.386398,1.31874,1.33759,0.819525,0.234725,5891,5
myoz1b,2.53251,3.35227,3.25892,3.25546,0.572244,1166,1
mysm1,63.843,72.4366,77.9723,29.2632,12.2567,3661,5
mzt2b,67.5441,75.0369,81.5914,80.6162,32.0878,1376,1
n4bp1,27.8436,25.0081,27.3668,10.517,7.73781,3949,5
n4bp2,57.0569,53.4127,49.4148,29.1802,18.0937,5819,5
n6amt1,38.4363,23.4713,24.5608,31.4348,38.7863,1166,0
n6amt2,45.2021,68.9787,57.4015,45.5287,41.5558,1268,1
naa10,197.439,216.608,220.613,251.072,160.417,944,1
naa15a,46.6296,41.4293,51.3504,58.8957,32.8677,3533,1
naa15b,97.6338,90.3686,92.6669,14.2024,16.2752,3203,5
naa20,29.6643,46.7592,41.7465,42.8413,53.1275,742,0
naa30,68.7974,53.0965,51.4704,5.42295,6.58034,4053,2
naa35,24.3168,23.6713,23.7507,24.4351,18.4183,2393,1
naa38,161.26,154.762,92.1684,38.0777,37.4744,769,2
naa40,215.934,211.809,260.897,232.522,105.007,1861,1
naa50,79.2898,84.3554,105.667,72.384,43.6617,2252,1
naalad2,9.33879,7.13567,6.08805,3.40828,1.18732,2399,2
nab2,2.3188,1.73949,1.51504,0.683209,0.738378,2279,2
nabp1a,51.5368,50.3626,52.2113,36.7515,51.2378,1264,1
nabp1b,45.283,53.8081,53.214,51.0366,20.2888,1013,1
naca,577.312,648.652,546.319,1263.83,2089.92,3305,3
nadk2,42.5931,33.9316,30.9351,8.65407,2.92432,1255,2
nadka,24.5368,22.0782,17.4972,48.2626,82.903,1412,3
nadkb,36.2082,36.2518,23.6357,4.67661,5.4954,2216,2
nadsyn1,11.7995,12.1097,10.5663,7.42895,1.76472,1772,5
nae1,57.3827,63.5083,38.1965,15.295,7.03524,1819,2
naga,6.24188,5.23705,4.50898,2.65883,7.06385,1764,0
nagk,30.9313,15.729,7.6958,5.0088,4.38497,1174,2
nagpa,7.00677,3.31645,3.38543,1.57696,2.313,2457,2
naif1,21.438,16.2096,15.2883,7.60823,7.4465,961,2
namptb,8.73462,13.7765,13.3625,43.2393,48.4537,2008,4
nanog,344.882,257.822,430.122,214.42,14.273,1870,5
nanos1,1.21489,1.12921,1.43873,0.84028,0.861476,2426,1
nanos3,99.8342,114.412,79.7715,27.7888,8.29962,1123,2
nanp,18.9277,15.069,14.7661,5.96016,5.60246,1191,5
nansa,225.099,224.937,164.991,108.656,60.9735,1328,5
nansb,0.580693,0.507138,0.887512,1.38577,5.43022,1908,3
nap1l1,441.474,404.197,456.13,297.125,195.308,1400,1
nap1l4a,162.814,178.388,183.696,176.216,87.5554,2094,1
nap1l4b,74.0076,88.1827,72.5054,19.2835,9.49543,3273,5
napaa,8.2209,11.7881,10.0868,7.53033,15.3703,1101,0
napab,78.6156,81.052,104.803,97.9782,47.0538,1577,1
napba,0.498082,0.548868,0.926233,1.21732,1.19569,2574,0
napepld,9.25192,7.90793,6.50936,2.0339,2.08385,1423,2
napg,9.71736,9.05154,8.87,3.69342,2.74039,1057,5
napga,2.10896,3.22183,2.30109,3.68911,4.00691,1172,0
naprt,2.08276,1.17157,1.5254,0.809403,1.35763,2049,1
narf,129.324,140.157,126.21,36.9375,27.9153,2010,5
narfl,40.7526,42.9129,27.1342,10.9078,9.26843,2271,2
nars2,20.0246,16.4003,9.18471,1.0929,1.42195,1698,2
nasp,929.356,953.834,543.703,211.473,154.484,2184,2
nat10,67.8453,67.7562,75.7288,84.179,106.555,3333,0
nat14,1.90036,1.10795,1.14839,3.70788,6.36617,1265,3
nat15,47.2425,51.8673,38.7003,17.2572,14.0117,1564,5
nat8l,0.076421,0.179274,0.308597,0.967102,7.51818,1884,3
natd1,19.2707,20.6485,23.8982,108.902,93.1251,1164,4
nbas,13.1647,11.0849,10.2702,6.29548,2.63398,7119,5
nbeaa,3.40171,2.54932,3.14604,2.47358,0.679257,3913,5
nbn,41.1619,39.1116,32.718,17.7805,13.8143,2457,5
nbr1,9.9755,10.6737,11.727,4.34407,4.72924,4138,5
ncalda,209.168,227.428,227.201,142.484,39.3649,2694,5
ncam1b,1.41387,1.06886,1.17966,0.870288,0.540491,3738,5
ncam2,2.58231,4.85013,4.36336,3.52241,0.554955,2885,5
ncapd2,300.725,287.484,275.661,250.463,171.425,4392,1
ncapd3,48.4812,45.1544,41.7888,34.8827,37.0162,4462,1
ncapg,114.177,107.749,144.344,174.241,122.89,3476,1
ncapg2,22.8327,22.1644,22.2906,16.5606,17.4358,4172,1
ncaph,230.292,239.146,237.205,175.622,122.394,2669,1
ncaph2,72.234,72.8793,74.0015,56.7546,59.0851,2311,1
ncbp2,220.816,233.597,262.135,283.653,213.309,703,1
nccrp1,43.1007,45.4173,34.8199,18.4182,7.02196,1713,5
nceh1a,2.09016,3.03737,1.77514,1.95118,6.8254,1865,3
nceh1b,3.16895,2.90181,1.71053,1.40338,1.73353,1835,2
ncf1,4.1051,4.64189,5.71277,6.73193,7.97396,2133,0
ncf2,0.200805,0.454856,0.550809,1.40697,2.40403,2348,3
nck2a,13.2541,11.1667,12.5554,1.84305,1.65784,2548,5
nck2b,9.82493,7.84962,7.56655,7.49344,14.3516,2239,0
nckap1,19.89,21.5513,25.949,28.6634,24.9337,4510,1
ncl,307.751,375.093,535.569,950.418,1324.83,2835,3
ncl1,37.0949,33.3547,35.7954,21.4893,15.4286,2564,5
ncoa2,12.1338,7.98046,9.19521,6.31167,10.1815,4952,1
ncoa4,146.624,142.52,118.399,51.1563,38.2141,2859,5
ncoa5,13.5347,10.0705,15.2699,34.5257,47.2716,1911,3
ncor1,2.81409,2.74837,2.99395,3.90816,5.2235,9579,0
ncor2,4.72019,3.68906,3.25175,1.17759,1.616,9984,2
ncs1a,1.08439,0.509116,1.10917,0.493552,5.58643,1799,3
ncs1b,0.566462,0.898885,1.10223,0.689231,0.347686,2067,5
ncstn,4.44291,4.63672,5.11669,6.21491,11.3737,1336,0
ndc1,173.505,165.156,172.835,136.647,95.392,2649,1
ndc80,236.732,224.21,166.08,137.543,150.578,2277,1
nde1,90.0845,92.5817,104.355,23.2256,17.9658,2803,5
ndel1a,3.16312,2.83316,1.17726,0.249214,0.360372,2023,2
ndel1b,102.194,111.868,121.627,39.0559,7.30765,3255,5
ndfip1,96.4163,75.3224,59.7736,25.5885,18.009,1767,2
ndfip1l,19.5525,15.898,22.4152,31.4167,38.3931,3815,0
ndfip2,0.959008,0.967183,1.89342,4.73673,8.4342,5307,3
ndnl2,147.652,176.847,148.837,110.902,88.5724,1213,1
ndor1,35.1588,38.3423,30.596,10.0296,16.4642,2100,5
ndr1,0.929454,3.27013,15.324,16.5323,1.8689,1459,4
ndr2,0.577616,0.193441,3.96178,11.545,8.67332,1514,4
ndrg1a,99.8123,97.6539,112.514,71.4635,27.708,2488,5
ndrg1b,2.49909,48.2805,40.2992,21.0991,4.679,1669,5
ndrg2,4.28957,5.98414,3.47167,1.48217,1.7821,1784,2
ndrg3a,12.0014,10.3822,7.89175,5.63063,4.61403,1934,5
ndrg3b,38.5766,42.0092,45.9539,29.4389,8.3911,2348,5
ndufa1,16.9135,11.1342,7.23145,11.0577,24.2468,1255,0
ndufa10,68.8806,67.2643,45.8937,56.2261,100.774,1273,0
ndufa11,163.099,134.644,71.6952,49.3578,75.8447,502,2
ndufa12,8.48985,6.02172,5.16197,8.53169,9.58251,2333,0
ndufa2,195.952,129.076,73.217,87.4789,123.823,383,2
ndufa3,22.973,18.9271,8.76132,21.7734,32.9494,1151,0
ndufa4,3.05123,2.08414,2.67145,1.83231,3.56191,1082,0
ndufa4l,280.006,278.074,350.304,382.819,355.775,619,1
ndufa5,143.324,136.966,60.2377,184.105,258.377,430,0
ndufa6,32.2691,22.8057,14.8043,43.9327,116.407,463,3
ndufa7,60.0886,54.3533,27.3962,37.0467,61.8766,531,1
ndufa8,108.851,108.065,75.8774,67.4869,86.4052,771,1
ndufa9a,109.172,112.079,107.998,61.5304,34.7973,1299,5
ndufab1a,166.203,184.024,179.198,203.72,192.508,747,1
ndufab1b,86.6059,75.7863,51.7987,36.7617,47.3488,677,2
ndufaf1,7.3527,8.0675,8.88856,9.81995,15.4301,1373,0
ndufaf2,40.6547,46.5454,45.8139,16.9601,13.9063,1835,5
ndufaf5,13.9356,16.9585,14.7481,7.30204,5.20763,1198,5
ndufaf7,11.9064,19.4917,14.9362,6.40064,9.92115,1619,5
ndufb10,57.4777,50.4505,39.7662,26.5004,19.9615,670,5
ndufb11,41.1087,37.1719,22.2616,28.1019,53.7534,814,0
ndufb2,59.2954,46.1814,33.501,37.4683,51.0564,878,1
ndufb3,62.3544,53.7702,26.0535,14.0977,26.8822,680,2
ndufb4,49.2062,45.021,26.6624,33.8959,50.4921,513,1
ndufb5,219.838,185.291,98.6826,74.3639,103.611,685,2
ndufb6,86.6412,79.4163,73.8267,70.699,66.2431,527,1
ndufb7,62.4709,51.9683,36.44,36.4313,54.7315,573,1
ndufb8,101.58,79.9855,47.1123,48.2347,84.5269,647,1
ndufb9,49.1181,50.7355,29.1636,39.9454,74.4743,632,0
ndufc2,180.999,153.898,159.147,127.081,108.498,539,1
ndufs1,88.6909,98.0864,89.586,51.2239,52.1062,2515,1
ndufs2,143.463,138.043,102.505,48.693,62.0704,1591,5
ndufs3,106.645,99.1539,74.0713,49.9405,71.5431,893,1
ndufs4,44.3019,42.4177,17.3086,12.0246,34.695,602,2
ndufs5,243.196,250.712,140.907,91.4016,198.991,525,1
ndufs6,92.7064,59.3102,25.3151,157.823,214.926,499,3
ndufs7,93.655,92.7289,52.3122,39.302,57.5957,949,1
ndufs8a,113.247,117.82,101.911,81.8557,68.3331,1529,1
ndufs8b,17.2334,19.7584,17.4048,11.42,1.69184,999,5
ndufv1,64.6763,64.2735,81.1652,54.9922,22.4867,1890,5
ndufv2,42.7264,47.2752,25.7219,40.8401,65.391,843,0
nebl,6.00899,3.16222,2.86791,3.63189,5.88855,1492,0
necab1,0.505312,0.353483,1.10364,1.34678,1.19468,1522,0
necab2,2.20755,1.93145,1.71452,1.87367,3.88048,1013,0
necap1,71.9524,69.0532,55.4178,48.6079,25.1467,1520,5
necap2,23.4829,22.147,24.2629,18.1185,13.3611,1515,1
nedd1,55.7212,57.299,57.7135,39.3238,30.7811,2944,1
nedd8,194.723,231.618,177.726,226.37,191.805,657,1
nedd8l,117.064,123.095,129.231,134.166,67.9804,975,1
nedd9,0.275615,0.209645,0.32545,2.46875,7.59744,2908,3
negr1,8.45197,8.58897,10.4559,6.36485,1.53179,2454,5
neil1,54.9847,75.7023,75.4288,32.9342,8.28423,1509,5
neil3,101.424,119.844,80.4209,22.2537,17.1616,1902,2
nek12,1.38876,1.07841,0.806438,1.11834,1.00469,1889,1
nek2,262.632,315.404,255.183,81.3971,31.4571,1959,5
nek4,27.2604,28.1013,24.8072,7.97297,9.26313,3003,5
nek7,8.17226,11.2939,10.8531,7.96964,5.88575,2639,1
nek8,3.99284,4.55006,4.71443,1.96374,1.11125,2778,5
nelfa,2.83465,3.91609,3.58912,2.11158,1.96824,2284,5
nelfb,60.6862,65.1328,70.0317,57.2072,28.0276,2286,1
nelfcd,65.3985,71.5411,82.7041,102.575,74.9161,2016,1
nelfe,117.1,105.075,127.063,174.91,147.332,1284,0
nenf,35.1513,33.8448,28.637,15.6912,18.6028,1469,5
neo1a,4.09869,3.47828,3.47922,1.94753,1.17497,6206,5
net1,0.0488228,0.164094,2.54895,9.4552,9.36281,2967,4
neu1,7.522,7.02634,7.2178,6.77849,22.5473,1523,3
neu3.1,45.6383,42.2276,31.79,5.34415,3.60733,1583,2
neu3.2,6.49023,17.5026,17.2661,7.33366,1.95337,1456,5
neu3.3,15.4304,11.9535,27.4026,24.7904,19.1754,2426,0
neu3.5,0.86185,0.799499,1.28647,0.531275,0.84921,1197,1
neu4,0.238133,0.0436227,0.536786,1.44145,0.737515,1409,4
neurl1aa,0.216831,0.0866487,1.24438,1.8183,4.83959,3767,3
neurl1ab,2.57188,1.16557,16.3506,76.4785,30.8904,2496,4
neurl1b,3.5447,4.77724,4.58888,1.80114,1.98971,1709,5
neurod6a,13.3429,7.68465,6.0099,0.484475,0.219487,2577,2
neurod6b,2.81448,3.96307,3.70932,0.9411,0.0973573,1870,5
neurog1,2.9278,1.82358,1.07551,0.290565,2.3181,1383,2
nf2a,92.3806,105.994,126.158,65.3001,7.03963,1855,5
nf2b,33.2141,32.3473,33.0375,29.2133,36.0175,2154,1
nfasca,0.973606,1.09284,0.984921,0.677496,0.624019,4110,1
nfat5a,1.34951,1.21793,1.12264,1.21486,1.48109,5384,1
nfe2,0.402042,0.443025,5.5471,6.34303,6.64322,1307,4
nfe2l1a,1.2166,1.29288,1.53761,2.60583,3.15279,4448,0
nfe2l1b,1.78337,1.51622,1.25092,3.3073,10.373,2394,3
nfe2l2a,1.72958,1.72659,1.57308,0.300202,0.997539,2197,5
nfe2l2b,1.38537,1.38762,2.0848,0.346075,0.177019,1656,5
nfe2l3,26.0325,25.92,20.8863,23.67,33.9739,3677,0
nfil3,6.29615,4.37535,3.97018,4.79699,10.2545,1938,0
nfil3-2,0.77445,0.731411,0.735835,1.26181,1.44153,1626,0
nfil3-5,0.383004,0.33624,1.19127,12.1938,14.0978,3451,4
nfil3-6,1.54978,1.78421,4.49435,3.90001,2.58914,4611,0
nfkb2,50.1867,49.6241,33.2207,6.04188,7.06385,3472,2
nfkbiaa,3.12555,2.28615,7.09937,32.9153,12.0847,1338,4
nfkbiab,113.675,129.832,91.1323,99.6996,73.3738,1323,1
nfkbib,25.8842,22.674,25.6727,23.6906,34.3059,2089,0
nfkbie,9.64874,13.2953,17.8744,13.2598,5.22052,1756,5
nfr,35.8634,37.4976,37.1601,30.5495,25.8914,956,1
nfrkb,3.75395,4.7727,3.66825,3.21156,3.26991,4445,1
nfs1,200.314,198.031,156.871,24.6035,11.8197,2166,2
nfu1,26.4887,31.0152,33.0184,36.627,32.4327,1651,1
nfya,20.5309,23.5783,34.2497,155.712,133.096,1837,4
nfyal,65.5797,59.5878,79.0938,38.4496,5.07583,1744,5
nfyba,24.0293,56.6338,78.7991,133.179,162.697,1107,4
nfybb,32.9916,35.2845,33.7239,40.7367,20.986,1014,1
nfyc,46.287,46.0032,56.9881,39.9105,24.4373,2171,1
ngdn,82.2805,78.4847,71.0913,103.861,172.778,1178,0
ngfa,1.95112,2.78207,2.34405,0.693416,0.25316,1238,5
ngfrb,0.871533,1.03571,0.821545,0.274306,0.298756,1523,5
ngly1,38.1097,44.9386,34.8774,30.3115,47.2446,2125,1
ngrn,28.2109,25.5223,20.7125,7.53948,7.57324,1490,2
nhej1,150.472,154.7,111.997,32.886,27.0781,1151,2
nhp2,340.68,332.839,362.851,607.927,591.817,953,0
nicn1,7.70484,11.6062,11.7287,9.99903,4.86258,1222,1
nid1b,0,0.168941,0.819194,4.22328,27.5528,640,3
nif3l1,17.5229,16.0708,11.0265,3.79348,2.0064,1513,2
nifk,40.7239,31.0689,33.5367,251.026,282.588,1300,4
ninl,99.9148,112.093,129.227,33.9239,37.9696,2206,5
nip7,75.5181,75.0129,62.1417,147.967,234.59,835,3
nipa1,27.509,37.6094,23.7181,5.84851,4.36791,1329,2
nipa2,44.3573,39.4785,49.6922,23.1427,16.6978,1784,5
nipal3,23.6716,29.6865,20.4261,11.6293,12.6937,2723,5
nipal4,0.750679,1.26732,2.18936,9.53779,14.6473,2965,3
nipbla,36.8272,27.579,26.3188,12.7424,17.7944,7755,2
nipblb,8.49553,7.24075,7.47404,8.9204,15.2529,9738,0
nipsnap1,13.0228,16.2483,9.54362,29.5818,68.84,1467,3
nipsnap3a,20.2948,19.7775,19.0427,15.7656,7.63345,1372,1
nit1,11.2357,11.5639,10.9695,2.69788,2.1939,1353,5
nit2,43.432,43.7098,40.6173,15.6063,9.18957,1278,5
nitr11a,0.403615,0,1.09448,1.48077,0.420646,574,4
nitr12,0.387853,0.0994291,1.04628,0.889707,1.12532,957,0
nitr1m,0.553251,0.288797,0.488475,0.477238,1.36232,1007,3
nitr3b,1.30734,1.03483,1.69279,0,0.957071,693,5
nitr3c,0.477902,1.3625,0.400032,0.0000156595,0.316245,764,2
nitr3d,1.59655,1.93178,1.49868,0.787446,0.531202,820,5
nitr4a,0.564884,0.597486,0.494692,1.61777,1.51643,2120,0
nitr6b,0.389728,1.26531,1.38653,2.4104,2.04271,744,0
nitr7b,0.922118,1.087,0.562532,0.797449,0.426947,833,1
nitr8,1.08558,0.595614,1.09206,0.649746,0.000304649,1031,5
nkain1,25.7617,24.7859,29.2739,28.2369,26.4024,1742,1
nkain4,26.4398,25.0771,27.945,22.8083,22.3315,1218,1
nkap,74.9152,70.6642,84.3207,78.9036,65.0836,1644,1
nkd1,1.27375,1.05981,0.839367,3.01156,5.09702,1462,3
nkd2a,0.57573,1.11364,1.07619,0.23684,0.424682,1340,5
nkd3,0.459873,0.461379,0.521537,1.27574,1.39203,5748,0
nkiras1,24.8887,29.6348,27.8227,15.0195,8.23711,1730,5
nkiras2,2.16984,2.6457,3.3591,5.18524,7.67939,2331,0
nkl.2,0.74228,0,0.359288,0.908539,1.39887,426,3
nkrf,118.896,113.453,108.427,102.434,84.5786,3243,1
nkx1.2la,0.641766,0.811924,0.844724,0.9842,11.7767,1383,3
nkx2.1,0.237301,0.286445,0.431736,0.294291,1.38645,1773,3
nkx2.7,0.383361,0.285137,0.15998,0.803914,1.19698,1169,3
nkx2.9,0.336328,0.190936,0.823525,0.15781,1.05265,1522,3
nkx3.2,0.286892,0.227546,0.916403,1.22885,0.353171,1332,4
nkx6.1,0.2407,0.0965992,0.351587,0.897132,2.20115,2023,3
nkx6.2,2.46987,1.77529,1.86572,0.419188,5.79139,2282,3
nle1,16.1821,21.437,24.6225,24.2692,34.8749,2054,0
nlgn1,2.0846,1.48382,1.46664,0.402818,0.358381,2544,2
nlgn4a,0.250999,0.221741,0.135277,0.224271,1.20743,2481,3
nlgn4b,1.88764,2.25811,2.11113,1.85671,0.497228,2388,5
nlk1,18.9034,20.9292,29.9846,49.7791,53.2428,2103,0
nlk2,2.3143,2.54728,2.10205,0.383837,0.685754,1405,5
nmd3,125.444,142.513,115.333,70.7802,86.6133,1918,1
nme2a,0.42742,0.145219,0,1.04972,0.1726,652,4
nme2b.1,1680.05,1803.86,1629.9,1015.54,477.579,621,5
nme2b.2,80.7278,89.9569,70.4515,44.9834,22.0261,813,5
nme3,9.80042,14.4122,14.2873,30.2102,118.453,1036,3
nme4,9.16743,8.41279,9.32901,11.1508,7.52137,1251,1
nme5,0.649755,0.841264,0.692055,1.59974,1.58304,970,0
nme6,26.6925,26.019,27.2807,13.0212,13.873,1159,5
nme7,9.68961,9.02292,9.21512,8.39285,11.0506,1438,1
nmnat1,10.3073,13.0348,16.5632,66.0883,153.019,1353,3
nmrk1,8.53474,11.4103,12.2887,6.13376,8.15569,894,1
nmt1a,54.1247,53.3635,54.2648,71.5867,75.1927,1995,0
nmt1b,2.90616,1.83691,1.01561,0.574791,1.12853,1576,2
nmt2,53.186,55.3615,59.4406,40.4443,21.0248,3208,5
nnr,0.441705,0.276463,475.363,1158.29,440.846,611,4
nnt,54.2447,48.8796,55.7517,52.5836,31.7408,4697,1
noa1,9.84308,9.68123,13.5438,20.1853,29.1339,3068,0
