tracking ID,0h,2h,4h,6h,8h,gene length,gene group,0h overlap,0h #ofCLIPpeak,0h #ofm6Apeak,2h overlap,2h #ofCLIPpeak2,2h #ofm6Apeak3,4h overlap,4h #ofCLIPpeak4,4h #ofm6Apeak5,6h overlap,6h #ofCLIPpeak6,6h #ofm6Apeak7,8h overlap,8h #ofCLIPpeak8,8h #ofm6Apeak9,wild-type 0h,wild-type 2h,wild-type 4h,wild-type 6h,wild-type 8h,mKO Y2-/- 0h,mKO Y2-/- 2h,mKO Y2-/- 4h,mKO Y2-/- 6h,mKO Y2-/- 8h,wild-type 6h,wild-type 8h,wild-type 12h,wild-type 24h,mzKO Y2-/- 6h,mzKO Y2-/- 8h,mzKO Y2-/- 12h,mzKO Y2-/- 24h,wild-type 16h,mzKO Y2-/- 17.5h,wild-type MO 24h,mKO + MO Y2-/- 24h,wild-type MO 36h,mKO + MO Y2-/- 36h,wild-type MO 48h,mKO + MO Y2-/- 48h
notch2,1.79106,1.47774,1.36604,1.25316,3.60168,9751,0,1,2,0,1,5,0,1,1,0,1,2,0,3,2,2,4.80064,6.53834,4.62268,2.74295,6.06712,1.30607,1.48027,0.928049,1.39581,6.20004,0.678577,1.56357,3.67354,10.4733,0.240868,2.01899,2.36846,7.55947,3.8584,6.00042,7.52103,6.21623,8.91118,7.28904,20.0797,19.5184
notch3,0.137587,0.22127,0.471931,6.11104,12.6953,7921,3,0,0,0,0,0,0,0,0,0,3,2,1,3,4,8,0.0310137,0.0741284,2.50728,23.8303,33.2947,0.290885,0.137409,0.837652,16.9161,30.1659,5.48611,10.9894,22.7825,56.5116,3.85025,14.2721,17.2151,45.4986,17.4341,37.7054,25.4642,17.8095,23.267,22.7456,37.9676,45.3845
noto,0.373767,0.259008,56.677,199.006,188.181,953,4,0,0,0,0,0,0,2,0,1,3,2,1,3,2,1,0.177021,0,128.983,84.9114,68.9436,0.180279,0.0685804,57.3977,99.7629,91.6182,40.3298,38.9136,13.0695,0.836515,57.3435,33.2576,15.2852,1.71653,6.21687,3.82815,3.29744,5.01509,2.1575,2.05993,0.739307,0.906788
notum1a,1.0066,0.697258,1.77395,57.7538,27.3068,1503,4,0,0,0,0,0,0,0,0,0,2,0,2,3,3,1,1.25931,0.482971,16.3552,100.214,40.1114,1.16789,1.13466,2.465,74.4891,33.5088,31.6145,12.2814,7.78165,10.1656,21.8661,29.3084,17.791,5.09051,6.46372,7.70655,3.81594,3.67516,3.55202,4.12474,9.74819,8.52793
nova1,14.3184,9.05417,9.72464,11.9972,27.3913,1491,0,0,0,0,1,3,0,3,4,1,3,6,1,3,5,2,10.6036,11.6914,18.0906,33.0311,38.926,9.46582,10.4152,8.38744,27.658,34.7313,6.0961,10.5209,4.05682,10.2643,6.2723,14.1753,6.69471,7.78949,2.7195,3.97415,4.20396,3.24246,3.89794,3.57885,13.261,14.8331
nova2,0.114047,0.0868159,0.235559,0.267939,2.11264,8829,3,0,0,0,0,0,0,0,0,0,1,8,0,3,2,2,0.011199,0.00679994,0.0098449,1.80447,17.8003,0.0104473,0.0175635,0,0.424888,11.2256,0.258013,2.94292,7.14411,20.7927,0.0451741,1.82659,5.74507,10.0669,6.55784,8.26306,11.9431,6.03472,8.84057,6.57284,16.2702,24.2709
nox1,1.04349,0.256307,0.917851,1.25898,10.5927,1731,3,,,,,,,,,,,,,,,,0.745905,0.609676,0.442536,1.63801,18.7859,0.262365,0.458886,0.449937,3.24069,18.5432,0.853869,5.4259,4.22931,1.00247,0.243539,4.01745,4.19639,0.452304,1.17566,1.44773,0.75434,0.592927,0.721232,1.74038,3.06146,3.20298
noxa1,8.58693,13.9998,13.3737,6.31802,2.5355,1044,5,,,,,,,,,,,,,,,,0.0652089,5.91513,6.95328,1.42937,1.95569,10.6985,10.6231,12.2744,3.35442,2.78397,1.70348,1.33283,1.26941,0.454716,2.3748,1.0862,0.609693,1.30543,1.29283,0.27768,1.4697,1.73178,2.40383,2.49369,1.43093,1.03442
noxo1a,0.595105,0.342629,0.859486,0.974549,16.1685,2279,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0.554725,0.595364,0.559249,4.69156,39.9531,1.03566,1.18194,0.919415,5.61885,39.7058,1.52972,16.8247,19.2613,4.33962,0.322256,14.1491,18.2494,6.53668,12.0212,13.1052,7.5595,20.4375,4.40206,12.2204,4.46742,6.46144
npc1,32.6686,30.4447,24.582,11.2166,21.926,4994,1,3,6,2,3,5,1,3,4,4,1,2,0,3,3,5,68.6749,68.9455,33.8325,21.9856,51.8569,74.598,75.8407,52.7407,22.0666,40.9634,10.2565,18.7255,29.2385,20.3751,12.949,16.8915,20.7263,14.9169,20.979,13.5544,60.2575,84.6895,63.7235,69.7295,48.6217,78.7739
npc2,766.914,919.305,979.104,766.81,593.785,998,1,0,0,0,0,0,0,3,1,1,0,0,0,2,0,1,680.454,680.424,508.972,371.938,384.991,550.945,586.451,665.494,400.447,353.175,202.505,196.628,261.646,154.251,205.797,143.27,213.95,117.046,250.635,108.639,1071.82,1022.81,1342.02,1418.4,203.982,255.637
npdc1a,18.6085,19.5275,16.5278,2.27778,0.631421,1202,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,26.4965,27.087,22.1384,3.60821,2.02932,22.1013,20.0064,19.4424,1.59908,1.05295,1.23017,0.639874,0.495315,1.2924,4.84847,0.955636,0.253664,1.73699,0.56621,0.944552,1.99518,1.14512,2.48645,2.24596,3.55695,3.85614
npepl1,90.5923,82.5759,108.782,84.6765,34.9143,1620,1,3,3,2,3,6,2,3,3,3,3,4,2,3,3,2,146.439,148.65,181.934,112.135,41.6424,131.039,124.382,121.373,93.9044,39.6194,58.2501,27.7794,31.8456,45.8508,66.6725,27.503,25.3315,31.5643,45.3669,20.3041,65.1503,59.2205,82.8754,53.9065,69.7046,67.5753
npepps,31.4057,28.1838,33.7142,25.1781,12.1298,4642,1,1,3,0,1,7,0,3,6,4,3,2,3,3,5,2,9.80845,13.073,30.8585,18.3168,13.0829,8.51111,9.94164,39.1077,26.8755,17.8926,10.9686,5.563,12.7081,16.121,21.2602,7.66475,9.79858,5.64021,8.75528,8.47058,30.1434,26.7454,25.4196,27.1649,42.4622,44.5992
npffr1l3,3.94769,3.47836,2.73593,0.505483,0.232703,1612,2,,,,,,,,,,,,,,,,3.19103,4.20752,2.2616,0.047211,0,2.71251,2.52447,2.39737,0.102229,0,0.150326,0.0554004,0.033943,0.170547,0.144408,0,0.127037,0.465448,0.370268,0.387346,0.51467,0.955194,1.06182,0.610615,1.18309,1.19651
nphp1,41.4567,45.5317,39.0936,6.61625,1.90256,2223,5,1,1,0,1,2,0,1,1,0,1,1,0,1,1,0,31.5373,30.4667,25.6442,2.2659,2.83822,46.683,47.2999,38.4452,0.850302,0.461746,2.18421,0.460986,2.61095,2.38355,4.3793,0.639672,1.24372,2.39507,2.79431,2.31404,2.60056,3.20827,2.60428,2.7835,2.7196,2.95773
nphp3,7.0147,5.27721,4.8418,3.40141,4.08015,4553,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,3.36122,3.67224,4.42016,1.60575,4.23049,3.11736,3.73481,3.34495,1.9117,4.71341,1.20987,1.21586,2.4416,3.08136,0.984466,1.67652,2.48949,3.6287,2.33293,4.09573,3.04206,2.1596,1.39155,1.86511,3.31909,3.15757
nphs1,6.00635,5.06104,4.4879,1.67721,0.88467,3775,2,,,,,,,,,,,,,,,,4.81698,4.30618,2.48078,0.880617,0.595052,1.84688,1.72617,0.776744,0.351009,0.216208,0.421098,0.274053,0.215643,0.412121,0.448755,0.299052,0.419406,0.751729,0.556231,0.472542,1.28739,0.691513,0.669558,0.523086,0.843925,0.777893
npl,1.88243,1.52452,0.827803,1.2949,11.2086,1693,3,,,,,,,,,,,,,,,,0.642656,1.1249,0.465735,0.420718,12.4068,0.869835,0.696634,0.427663,0.85505,7.51732,0.375813,3.57355,14.5781,6.50316,0.0993027,2.75464,13.2403,8.19179,12.6097,8.67447,47.3045,48.5909,37.9873,42.8377,16.701,19.5657
nploc4,6.67085,7.88516,7.05119,2.59539,2.34238,2401,5,1,1,0,1,3,0,3,2,1,0,0,0,1,1,0,70.7422,59.8699,43.7451,11.4363,10.2518,66.3,72.38,58.6557,7.46719,8.20445,6.19954,3.20444,4.97739,10.6569,12.3992,4.07703,4.41711,10.5558,7.72244,8.07529,14.7572,14.575,21.0468,12.8465,22.6801,24.2783
npm1a,253.044,272.236,348.321,768.664,1012.7,1597,4,3,1,2,3,2,2,3,4,1,3,4,1,3,5,1,353.322,332.874,517.339,1232.06,1431.66,293.899,298.144,442.871,1142.94,1398.4,459.951,670.627,467.104,185.874,371.224,591.556,459.913,251.088,402.434,233.807,524.002,535.877,445.119,300.162,117.788,124.448
npm1b,29.54,35.3719,37.3947,48.9378,57.095,1547,0,1,1,0,0,0,0,2,0,1,3,2,2,3,2,3,42.5524,44.0222,35.4667,56.1514,71.5694,57.8339,51.3764,67.313,82.0583,89.1936,21.697,32.1732,41.894,28.1646,26.3131,38.1723,39.3012,31.323,34.1832,28.4054,47.6279,41.7631,47.7243,39.6936,27.8494,26.1646
npm2,338.401,345.259,277.56,204.952,121.745,734,5,,,,,,,,,,,,,,,,326.14,319.767,298.606,194.402,124.756,339.502,330.698,313.221,183.184,130.038,114.093,101.18,39.6548,1.86866,145.741,102.792,52.7014,3.03837,20.3926,7.16828,5.32707,2.52193,4.77042,1.4527,1.51577,0.542882
npm2a,112.218,117.268,59.9363,19.7301,4.5183,891,2,,,,,,,,,,,,,,,,60.9607,64.8046,22.7881,6.57201,0.507849,44.3068,42.3773,28.4109,5.72296,0.81563,3.20854,0.653148,0.118404,0,5.484,0.703816,0,0.164439,0.180547,0.0590509,0.749509,0.483125,0.801009,1.7554,0.377365,0.187265
npm3,126.415,131.3,123.078,179.704,187.7,1198,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,84.0971,72.2642,63.0481,96.2284,102.784,81.5266,77.1981,77.0113,105.801,107.11,57.8995,59.042,57.9785,29.2089,48.5488,55.1008,53.5708,33.6383,68.9391,28.2558,168.716,149.965,145.142,124.221,29.6401,32.5335
nppc,3.88868,1.94586,1.23087,0.286284,0.212638,951,2,,,,,,,,,,,,,,,,1.23378,1.80771,0,0,0,4.08779,1.52198,0.333443,0.13082,0,0,0.122457,0.15247,1.50679,0.092926,0,0,2.63382,0.253693,1.04513,1.01439,1.00629,1.15264,1.3283,1.95774,2.25441
nppcl,0.854106,0.834627,1.30362,0.847811,0.955145,764,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.108827,0,0,0,0,0.13726,0,0.218041,0,0.199471,0.30964,0.155477,0.35328,0.414993,1.19443,0.534272
npr1a,6.35385,5.00508,4.62692,3.0929,1.16519,3204,5,,,,,,,,,,,,,,,,3.02655,2.8085,2.96704,0.834756,0.164908,2.82048,2.61538,2.98556,1.26428,0.300269,0.849149,0.382459,0.114607,3.57113,0.387975,0.119416,0.215827,2.75764,0.85756,1.0383,2.65993,2.74165,2.8147,3.39023,7.19224,6.34258
npr3,0.154756,0.0428751,0.121958,1.00935,5.58811,3297,3,,,,,,,,,,,,,,,,0.0554539,0.0890997,0.0607369,3.82851,4.27275,0,0,0.0578162,1.48221,1.87709,0.475312,1.25902,0.846197,5.63062,0.275255,2.0566,0.539078,3.58249,3.15289,1.8427,15.0922,11.8806,14.0927,15.6625,9.12408,11.6385
nprl2,30.4062,45.7511,40.3471,20.9082,23.8648,1542,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32.2159,28.2847,22.6897,7.33273,11.4513,7.35975,8.77031,6.77009,11.6257,14.529,7.89292,5.20596,9.78885,7.11479,2.78952,4.4975,7.94246,6.91034,9.17833,9.02302,27.3671,27.9814,29.802,36.7627,13.4487,12.9998
nprl3,11.4315,10.9338,10.0649,3.45741,3.74236,2961,5,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,11.7945,11.4025,6.45251,2.31927,4.86709,9.89191,10.0285,7.42039,2.3966,4.73886,0.664822,0.781224,1.02626,2.43921,0.852404,1.41011,1.42013,2.48088,2.20833,2.46519,5.95856,3.92663,5.47143,5.6404,7.34723,9.33398
npsn,0.266384,1.39122,1.9376,0.533234,0.0000906725,1436,5,,,,,,,,,,,,,,,,0.000101215,0.679026,1.27254,0.000124296,0.361193,0.667636,0.000109762,1.29702,0.000668988,0.261546,0.0000910858,0.0000927356,0.0580981,0.928135,0.101531,0.0000967734,0.133553,0.808181,0.0000616187,0.0000687505,3.96179,4.86523,36.2342,25.1246,25.1115,26.1577
npsnl,0.664667,0.00314513,0.210786,1.29387,0.851824,1285,4,,,,,,,,,,,,,,,,0.154985,0.000993221,0.0822736,0.132916,0.00000693327,0.000598984,1.01864,0.310331,0.43415,0.00000566081,0.224023,0.194595,0.430396,0.0315688,0.489204,0.280331,0.457899,0.125877,0.473065,0.490423,0.38156,0.0000655456,1.46364,0.000323607,0.584982,1.16231
nptna,26.3129,21.258,12.2697,2.40452,0.798403,1865,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.9503,17.2982,3.99683,1.12898,1.36296,3.97138,3.76531,2.26285,0.338643,0.74341,0.390423,0.402463,0.115751,1.65276,0.714267,0.25329,0.0530416,0.957902,0.455335,0.23471,1.81312,2.87225,2.43442,3.77545,16.81,13.33
nptx1l,2.53562,0.84727,1.3233,0.557972,0.218333,2444,2,,,,,,,,,,,,,,,,1.03732,0.889144,0.656645,0.10816,0.0544293,3.52501,3.61255,3.79521,0.330282,0.24989,0.394221,0.0412125,0.358757,1.24015,0.137249,0.313114,0.258747,0.721305,0.254397,0.813013,0.576903,1.01546,0.573603,1.16493,4.67089,4.6822
nptx2b,0.329478,0.774594,0.335216,1.66594,0.735554,1281,4,,,,,,,,,,,,,,,,0,0,0,2.19859,0.236895,0,0.290173,0.236278,1.84892,1.12933,0.538477,0.0688112,0,0,0.624862,0.533121,0.0516105,0.410485,0.145205,0.488829,0.0236167,0.027374,0.0825069,0.0528141,0.216358,0.470048
npy1r,0.746708,0.421291,0.832586,0.980964,1.82629,1143,3,,,,,,,,,,,,,,,,0.232273,0.347607,0.260992,0.956608,1.95858,0.330105,0.175921,0.448532,2.45835,2.21882,0.470319,0.111148,0.406749,0.620497,0.0504402,0.0696285,0,0,0.14484,0.152812,0.666343,0.826261,1.53374,1.27891,1.40316,1.87105
npy7r,0.558204,0.156108,0.280908,0.396815,1.71856,1119,3,,,,,,,,,,,,,,,,0,0,0,4.32662,0.676608,0.0617172,0.143694,0.11455,0.826448,0.608387,1.00524,1.10871,0,0.130082,0.27017,0.739909,0.139662,0.492481,0.0658429,0.0832276,0,0.0552568,0.153516,0.2037,0.749293,0.615747
nqo1,13.8044,15.8302,11.1568,50.3779,87.0585,1541,3,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,21.3881,17.1246,9.72239,84.8675,130.323,17.2209,15.8999,11.0228,74.8276,117.969,41.3097,55.2308,41.9029,15.1928,13.3176,52.4727,52.2015,30.7297,21.2836,15.1318,88.7102,85.7181,154.721,118.444,80.9779,94.9526
nr0b2a,0.219406,0.264917,1.11225,185.552,165.016,3061,4,0,0,0,0,0,0,0,0,0,3,6,2,3,8,2,0.0152304,0.0265454,0.690186,162.832,43.389,0.0203611,0.0270336,0.499728,162.377,178.508,95.832,80.8408,7.81285,13.3981,8.25702,68.4245,15.7644,7.2325,6.39715,5.03874,62.8456,47.5272,74.5309,48.977,19.9546,40.7672
nr1d2a,0.215177,3.52035,2.53676,0.327679,0.17325,3293,5,,,,,,,,,,,,,,,,0.094802,0.399227,0.203318,0.10618,0.0143214,2.11959,2.21935,3.15082,0.335861,0.0535928,0.434962,0.115814,0.143796,0.284343,0.0970978,0.151781,0.330669,0.257107,0.323014,0.506991,0.454613,1.50282,1.71833,2.52126,26.5413,23.2922
nr1d2b,2.18359,1.31685,1.4025,1.00966,1.14548,3787,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1.19203,2.19737,3.32894,1.01835,1.57868,1.76029,1.36993,1.72874,0.726932,1.17363,0.205113,1.39798,4.32524,2.58959,0.417374,0.749193,2.41546,1.69826,7.07532,2.24762,9.80396,19.5019,24.5167,28.9363,48.4559,47.71
nr1d4b,2.70252,1.9817,1.65191,1.72389,1.21573,1718,1,,,,,,,,,,,,,,,,1.44501,1.46542,2.14728,2.37438,2.09756,1.35072,1.11475,1.20219,1.1371,1.57943,0.70362,1.48036,0.531487,0.607326,0.422164,1.06484,0.802814,1.49759,0.605955,2.067,0.49433,0.647636,0.285661,0.927474,3.76592,3.32861
nr1h3,50.1762,46.68,43.9161,8.86658,10.786,3484,5,1,1,0,1,3,0,3,2,2,0,0,0,1,1,0,45.0874,31.1302,17.4785,3.86648,8.73,38.1197,39.3749,44.4529,6.75788,12.7936,2.86219,4.78513,8.43223,7.17437,5.3547,5.05937,7.44497,7.62903,6.87215,7.59101,15.7061,22.0685,14.9307,18.4506,18.3042,20.4389
nr1h4,1.35368,1.18557,1.02653,0.293776,0.331442,2044,2,,,,,,,,,,,,,,,,0.812179,0.942389,0.0530346,0,0.0641253,1.58627,1.64567,0.691904,0,0.0528433,0.03164,0.0741418,0.0225288,0.114291,0.127047,0,0.108133,0.325509,0,0.088178,0.071963,0.26101,0.279097,0.473959,0.535414,0.825717
nr1i2,0.473245,0.348949,0.333862,1.30529,3.00052,2442,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.181256,0.847155,0.11548,0.556139,1.85438,0.393709,0.350714,0.181239,1.3675,2.17334,0.89932,1.55171,1.73733,2.05086,0.0243722,0.307972,0.821957,1.76353,2.92227,3.01331,5.63979,7.12156,5.98545,5.08236,3.89496,3.74402
nr2c1,9.79653,12.7704,9.06694,22.9723,32.303,2366,0,,,,,,,,,,,,,,,,8.6424,13.1613,10.5173,26.3395,29.8539,5.77528,6.57007,4.91504,33.4566,32.9406,12.2883,14.8402,13.9763,11.33,7.19869,13.0603,11.3441,10.2958,10.2733,8.516,16.6608,14.3462,16.3169,14.4503,18.6199,17.6887
nr2c2,12.0547,9.48454,6.52235,1.76959,2.29952,2094,2,,,,,,,,,,,,,,,,7.66134,15.8196,5.58103,2.67277,3.56136,11.4625,11.8348,7.33476,2.57699,4.61358,1.10731,1.32263,1.30508,2.49922,2.27764,1.48938,1.57935,2.78688,1.03088,2.43851,1.73593,2.28971,2.0048,3.08347,10.4558,9.51159
nr2c2ap,65.0995,56.7294,53.3466,23.7959,5.64109,658,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4155,41.0977,42.1536,9.91576,2.63997,55.964,45.0424,50.4001,15.8321,5.37165,8.79101,2.20225,4.3085,4.65438,9.76826,2.72229,5.32674,5.87874,4.91767,3.38294,18.6916,24.6234,16.5377,18.9182,3.84298,4.31388
nr2e3,0.169424,0.101683,0.264423,0.505596,1.29765,2058,3,,,,,,,,,,,,,,,,0,0.0263071,0,0.301553,0.470246,0.100911,0.274857,0.150414,0.171986,0.327542,0.317253,0.288713,0.114163,0.211922,0.0272058,0.198525,0.209819,0.516505,0.340919,0.345191,0.316954,0.36021,0.239983,0.840847,8.18873,9.10893
nr2f1b,1.29148,2.93702,3.67692,1.34559,0.602359,2770,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,7.23604,3.96085,2.79442,0.12818,0.292446,0.792718,1.02782,0.828209,0.401161,0.282063,0.253556,0.279798,0.106139,8.27751,0.748951,0.1914,0.158952,6.12359,2.09879,3.1837,11.0628,9.32183,8.17061,8.41659,6.71981,7.7057
nr2f2,4.86171,3.7024,2.88856,0.349164,0.305776,3836,2,,,,,,,,,,,,,,,,5.19094,4.14406,1.6425,0.137729,0.265267,2.62427,2.61278,1.68945,0.108117,0.292047,0.0972753,0.269342,4.17905,24.8978,0.139598,0.101778,1.84792,13.8779,8.06859,8.81723,30.4772,17.4469,24.0025,17.108,23.2797,24.6606
nr2f6a,5.12319,5.30267,5.58877,18.1572,27.3962,2850,3,0,0,0,1,1,0,1,2,0,1,1,0,3,5,3,5.48649,2.20556,4.74714,20.5378,23.1302,3.59161,3.96033,5.21403,16.5339,28.206,9.45092,10.912,15.7649,16.7991,4.69238,8.62022,9.5525,8.67364,10.4509,7.61499,10.2728,12.5286,11.6599,8.98314,12.113,13.8466
nr2f6b,0.524424,0.431516,0.431854,12.8598,20.3974,2359,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0.063817,0.15209,9.51013,18.6736,0.0935494,0.0860484,0.0456857,8.48618,15.6435,5.64221,9.03748,24.9948,39.8336,1.88643,5.67043,18.9647,38.9475,26.8865,28.6374,83.6446,102.389,87.1279,99.6158,31.5439,39.6713
nr3c1,15.5264,14.57,10.575,4.46729,12.1505,3988,1,1,2,0,1,4,0,0,0,0,0,0,0,1,2,0,28.6568,16.2261,6.51903,6.06142,13.5699,31.9244,33.0999,20.4985,7.02088,16.0164,1.53439,3.57422,6.15361,9.78,2.09184,4.32274,5.91754,10.36,6.49468,9.7717,18.0326,24.3923,21.9168,24.958,31.1627,35.6509
nr4a1,21.6471,6.63432,8.57301,2.61468,0.165432,2923,2,1,1,0,1,3,0,1,2,0,0,0,0,0,0,0,21.9599,14.6126,4.76189,0.281011,0.0440649,43.9815,39.9241,41.3474,4.21717,0.340025,0.794504,0.0301942,0.349096,1.72262,7.35143,0.660015,0.274272,1.74791,0.116534,0.588036,0.970969,1.63693,2.16098,2.3933,26.1197,18.2722
nr4a2b,2.265,0.937102,0.982196,0.336271,0.51997,2155,2,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1.34332,4.2734,0.686531,0.0592789,0.197596,1.19101,0.948812,1.98968,2.07427,2.36889,0.163752,0.0627847,0.151479,0.365783,0.699608,0.739964,0.513518,2.59463,0.205161,5.47458,0.164694,0.191161,0.334161,0.294341,4.54346,3.3125
nr5a1a,0.805744,0.465854,6.94473,14.1876,21.5433,2517,3,,,,,,,,,,,,,,,,0.0185665,0.0816534,7.13553,10.7809,16.3771,0.0593086,0.0530656,5.97602,17.5899,20.8278,6.64558,8.57206,8.59605,14.7444,4.21368,8.8511,8.90746,8.37143,6.92228,15.6824,8.17089,8.44172,8.38367,9.59725,19.3621,20.1877
nr5a1b,0.907646,0.775816,1.19703,0.635057,0.716188,2555,1,,,,,,,,,,,,,,,,0.89587,0.453959,0.572691,0.423946,0.493732,0.136209,0.204895,0.474073,0.229798,0.40077,0.0483547,0.196662,0.111025,0.513594,0.0655791,0.235225,0.307644,1.73854,0.212468,1.21467,0.0521166,0.0155964,0.0294038,0.0423301,0.122891,0.259939
nr6a1a,28.8125,32.5997,39.595,56.6429,278.411,1699,3,0,0,0,0,0,0,0,0,0,3,4,1,3,5,2,16.199,19.3313,22.161,73.3532,362.735,14.8217,16.693,23.1028,73.4827,306.859,19.9029,78.3488,126.365,15.9283,9.55609,59.2086,141.599,10.5848,36.5473,23.856,13.5486,16.4356,6.5806,6.46282,1.61031,2.59497
nr6a1b,9.03196,8.89014,7.0191,1.2916,0.8263,1502,2,,,,,,,,,,,,,,,,0.73722,4.99247,5.14736,0.731149,0.239069,1.23908,1.70351,1.97719,0.141306,0.35834,0.382657,0.0413077,3.47733,3.51989,0.119232,0.0955338,2.16831,4.77595,2.57994,4.16091,6.75418,12.8992,3.36228,4.92528,2.9389,3.88178
nrap,0.10753,0.112791,0.493935,0.731165,1.24588,954,3,,,,,,,,,,,,,,,,0,0,0.488947,0.446015,0.305344,0,0,0.404606,0.181912,0.413104,0.364895,0.539761,0.271558,1.03929,0.104638,0,0.256003,1.97723,0.761908,1.35007,2.86802,2.2269,3.97216,2.703,6.10461,4.49733
nrarpa,5.10846,3.85459,11.708,29.0521,114.353,3178,3,0,0,0,0,0,0,0,0,0,3,6,1,3,9,4,7.0914,8.08284,41.8562,97.5086,157.019,3.94337,3.75742,19.2337,88.1016,173.577,26.7192,60.6641,43.5172,18.4384,6.50006,47.8248,39.5547,7.81323,17.9445,8.49624,51.5698,49.2555,53.7732,44.5794,31.5319,36.8699
nrarpb,0.889721,0.652232,1.33873,18.8459,55.7015,3263,3,0,0,0,0,0,0,0,0,0,1,3,0,3,4,3,1.29744,0.58481,2.02256,32.0018,32.9491,0.19952,0.242252,1.86728,38.1849,44.1006,8.62976,20.4131,11.4102,17.4763,2.04304,15.9504,12.0121,16.6583,12.5956,15.6949,56.89,32.5102,60.8317,63.1174,16.1454,19.6805
nras,113.437,110.808,135.679,85.4608,40.8057,2616,5,3,1,1,3,3,1,2,0,2,2,0,1,3,2,2,128.524,136.525,118.051,38.7486,33.7989,122.767,120.612,168.753,54.378,47.6888,27.7367,14.8629,15.846,6.32198,42.7696,16.9625,14.1076,5.78001,10.4398,5.15076,30.9527,33.1819,37.9048,31.0434,22.0167,22.0136
nrbf2b,30.2406,30.7886,36.8606,22.5387,17.69,2006,1,3,4,2,3,8,2,3,2,2,2,0,2,3,3,2,28.8424,28.5536,32.1693,17.0127,13.9736,27.751,28.1985,34.9314,18.4367,19.9964,8.15197,6.1607,10.1412,6.73375,10.6184,10.0545,8.7933,6.96619,6.40716,5.99685,6.41602,7.93102,7.8395,7.49329,12.1841,11.4729
nrbp1,30.2741,31.7001,30.215,11.5971,13.7918,3732,5,3,1,3,3,6,3,3,3,3,3,2,1,2,0,1,93.8602,87.2868,48.3364,19.6042,23.061,76.9912,80.6031,75.4182,20.1675,27.713,10.243,9.32784,9.97337,11.0378,8.46785,9.00702,8.47478,9.56772,9.21826,8.69397,26.8193,18.354,24.4362,20.5676,27.2874,26.1407
nrbp2b,1.52463,4.83258,2.90902,0.824278,0.451952,1665,2,,,,,,,,,,,,,,,,4.15956,2.36198,1.89048,0.160097,0.140315,1.23346,1.15114,1.05815,0.827126,0.298895,0.347904,0,0.206278,1.27448,0.639526,0.746691,0.491964,0.930509,0.140313,0.744215,0.508532,1.5274,0.917884,1.08505,3.39292,3.39434
nrcama,3.26866,2.80487,1.89361,0.701513,0.558165,3886,2,,,,,,,,,,,,,,,,1.74213,1.90122,1.03271,0.294195,0.27719,0.794878,0.679162,0.369571,0.0841965,0.219065,0.0677131,0.0946063,0.077912,2.37966,0.13214,0.0649103,0.0712825,1.6438,0.336545,0.780967,0.893571,0.572989,0.750367,0.607957,7.35327,7.8415
nrd1b,3.23376,19.6977,20.844,13.0562,2.01059,3526,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.92063,10.4882,12.8079,5.43379,1.15796,5.0639,4.95286,6.00193,1.54371,1.42629,2.60368,0.637694,1.55683,1.98234,1.12882,0.53866,1.86909,3.21198,2.41906,2.10704,5.37338,5.72592,5.2388,6.73666,5.77194,5.1504
nrf1,87.8497,89.7738,105.018,64.21,49.1608,2878,1,3,2,1,3,5,1,3,2,2,3,1,2,3,2,2,61.2008,56.6405,68.9278,34.4504,25.705,57.3813,59.7812,65.0271,24.2076,35.3337,11.7194,6.99525,10.5676,7.05336,14.4066,5.06569,9.33079,5.28516,8.17227,1.54329,10.7164,17.8359,25.7593,14.7633,20.695,23.4596
nrg1,5.19576,3.33353,7.48172,4.00339,4.81941,3239,1,0,0,0,1,3,0,1,1,0,0,0,0,3,1,2,16.66,11.6135,7.01663,5.32623,5.63552,4.27101,4.44539,2.96099,3.21433,5.76865,2.32856,2.10808,0.949457,1.16412,0.730024,1.89142,1.16729,1.02645,0.831003,1.10635,1.08143,1.10913,1.2573,1.93392,2.68732,2.70343
